"0.1.0","14","9.343798592453822E-5"
"0.1.1","14","9.343798592453822E-5"
"0.1.2","9","6.006727562635206E-5"
"0.2.0","23","1.5350525791291147E-4"
"0.2.1","34","2.2692081984132528E-4"
"0.3.0","40","2.6696568238548934E-4"
"0.4.0-RC1","15","1.001121272565797E-4"
"0.4.0","21","1.4015697524882853E-4"
"0.4.0-RC2","12","8.008970326045528E-5"
"0.4.1","95","6.340434774756432E-4"
"0.5.0-M1","15","1.001121272565797E-4"
"0.5.0-M2","25","1.6685354057699442E-4"
"0.5.0","71","4.7386405640281737E-4"
"0.5.0-M3","16","1.0678626858862117E-4"
"0.5.1","122","8.142453152686357E-4"
"0.5.2","26","1.735276891849935E-4"
"0.5.3","34","2.2692081984132528E-4"
"0.5.4","26","1.735276891849935E-4"
"0.6.0","24","1.6017940652091056E-4"
"0.6.0-RC1","20","1.3348284119274467E-4"
"0.6.1","180","0.0012013454688712955"
"0.7.0-M1","14","9.343798592453822E-5"
"0.7.0","997","0.006654119119048119"
"0.7.0-M2","31","2.0689838856924325E-4"
"0.7.1","249","0.001661861315369606"
"0.8.0","1884","0.012574083171784878"
"0.8.0-RC1","17","1.1346040992066264E-4"
"0.9.0-M1","34","2.2692081984132528E-4"
"0.9.0-M2","33","2.202466712333262E-4"
"0.9.0-M3","35","2.3359495389740914E-4"
"0.9.0","252","0.0016818837029859424"
"0.9.1","11174","0.07457686215639114"
"0.9.2","434","0.002896577585488558"
"0.9.3","7447","0.04970233142375946"
"0.10.0-M1","157","0.0010478402255102992"
"0.10.0-M2","14","9.343798592453822E-5"
"0.10.0","9652","0.06441881507635117"
"0.10.1","3429","0.022885631769895554"
"0.11.0","1081","0.007214747369289398"
"0.11.1","34695","0.23155935108661652"
"0.12.0-M1","55","3.670777950901538E-4"
"0.12.0-M3","46992","0.3136312663555145"
"0.12.0-M2","123","8.209194056689739E-4"
"0.11.2","30197","0.2015390545129776"
