"0.1.0","3","0.001400560257025063"
"0.1.1","5","0.002334267133846879"
"0.2.0","5","0.002334267133846879"
"0.2.1","3","0.001400560257025063"
"0.1.2","3","0.001400560257025063"
"0.3.0","5","0.002334267133846879"
"0.4.0-RC1","3","0.001400560257025063"
"0.4.0","6","0.002801120514050126"
"0.4.0-RC2","3","0.001400560257025063"
"0.4.1","252","0.11764705926179886"
"0.5.0-M1","4","0.00186741363722831"
"0.5.0-M2","3","0.001400560257025063"
"0.5.0-M3","3","0.001400560257025063"
"0.5.0","7","0.003267973894253373"
"0.5.1","5","0.002334267133846879"
"0.5.2","4","0.00186741363722831"
"0.5.3","3","0.001400560257025063"
"0.5.4","3","0.001400560257025063"
"0.6.0","3","0.001400560257025063"
"0.6.0-RC1","4","0.00186741363722831"
"0.6.1","5","0.002334267133846879"
"0.7.0-M1","6","0.002801120514050126"
"0.7.0","769","0.3590102791786194"
"0.7.0-M2","3","0.001400560257025063"
"0.7.1","12","0.005602241028100252"
"0.8.0","188","0.08776844292879105"
"0.8.0-RC1","5","0.002334267133846879"
"0.9.0-M1","6","0.002801120514050126"
"0.9.0-M2","7","0.003267973894253373"
"0.9.0-M3","3","0.001400560257025063"
"0.9.0","9","0.004201680887490511"
"0.9.1","5","0.002334267133846879"
"0.9.2","5","0.002334267133846879"
"0.9.3","792","0.36974790692329407"
