"0.1.0","2","7.601672550663352E-4"
"0.1.1","3","0.0011402508243918419"
"0.2.0","1","3.800836275331676E-4"
"0.2.1","3","0.0011402508243918419"
"0.1.2","3","0.0011402508243918419"
"0.3.0","2","7.601672550663352E-4"
"0.4.0-RC1","3","0.0011402508243918419"
"0.4.0","2","7.601672550663352E-4"
"0.4.0-RC2","4","0.0015203345101326704"
"0.4.1","224","0.0851387307047844"
"0.5.0-M1","5","0.001900418079458177"
"0.5.0-M2","1","3.800836275331676E-4"
"0.5.0-M3","1","3.800836275331676E-4"
"0.5.0","2","7.601672550663352E-4"
"0.5.1","5","0.001900418079458177"
"0.5.2","3","0.0011402508243918419"
"0.5.3","2","7.601672550663352E-4"
"0.5.4","4","0.0015203345101326704"
"0.6.0","4","0.0015203345101326704"
"0.6.0-RC1","1","3.800836275331676E-4"
"0.6.1","3","0.0011402508243918419"
"0.7.0-M1","4","0.0015203345101326704"
"0.7.0","389","0.14785252511501312"
"0.7.0-M2","1","3.800836275331676E-4"
"0.7.1","16","0.006081338040530682"
"0.8.0","268","0.10186240822076797"
"0.8.0-RC1","2","7.601672550663352E-4"
"0.9.0-M1","3","0.0011402508243918419"
"0.9.0-M2","4","0.0015203345101326704"
"0.9.0-M3","9","0.0034207524731755257"
"0.9.0","13","0.00494108721613884"
"0.9.1","11","0.004180919844657183"
"0.9.2","4","0.0015203345101326704"
"0.9.3","1629","0.6191562414169312"
