"0.6.0","12","3.654725878732279E-5"
"0.6.1","51","1.5532584802713245E-4"
"0.7.0-M1","10","3.0456048989435658E-5"
"0.7.0","5853","0.01782592572271824"
"0.7.0-M2","9","2.7410444090492092E-5"
"0.7.1","1925","0.00586278922855854"
"0.8.0","13572","0.04133494943380356"
"0.8.0-RC1","7","2.131923429260496E-5"
"0.9.0-M1","33","1.0050496348412707E-4"
"0.9.0-M2","761","0.002317705424502492"
"0.9.0-M3","261","7.949028513394296E-4"
"0.9.0","4824","0.01469199825078249"
"0.9.1","4185","0.012745856307446957"
"0.9.2","635","0.0019339590799063444"
"0.9.3","40010","0.12185464799404144"
"0.10.0-M1","227","6.913522956892848E-4"
"0.10.0-M2","170","5.17752836458385E-4"
"0.10.0","9622","0.029304809868335724"
"0.10.1","2529","0.00770233478397131"
"0.11.0","8336","0.025388162583112717"
"0.11.1","42311","0.12886258959770203"
"0.12.0-M1","715","0.00217760750092566"
"0.12.0-M2","39","1.1877858923980966E-4"
"0.12.0-M3","1552","0.004726778715848923"
"0.12.0-M4","709","0.002159333787858486"
"0.12.0-RC2","9","2.7410444090492092E-5"
"0.12.0-RC3","36","1.0964177636196837E-4"
"0.12.0-RC4","105","3.197885234840214E-4"
"0.12.0-RC1","55","1.6750827489886433E-4"
"0.12.0","3142","0.009569290094077587"
"0.12.1","14731","0.04486480727791786"
"0.12.2","10554","0.03214331343770027"
"0.12.3","46451","0.14147138595581055"
"0.11.2","8373","0.02550084888935089"
"0.13.0-RC1","182","5.543000879697502E-4"
"0.13.0-M1","6","1.8273629393661395E-5"
"0.13.0-M2","18","5.4820888180984184E-5"
"0.13.0","106208","0.3234676122665405"
"0.14.0-M1","114","3.471989475656301E-4"
