"0.6.0","49","1.6474076255690306E-4"
"0.6.1","108","3.6310209543444216E-4"
"0.7.0-M1","47","1.58016657223925E-4"
"0.7.0","10010","0.03365418687462807"
"0.7.0-M2","46","1.5465459728147835E-4"
"0.7.1","449","0.001509563415311277"
"0.8.0","12160","0.04088260605931282"
"0.8.0-RC1","46","1.5465459728147835E-4"
"0.9.0-M1","59","1.983613328775391E-4"
"0.9.0-M2","536","0.0018020622665062547"
"0.9.0-M3","244","8.203418110497296E-4"
"0.9.0","17473","0.058745212852954865"
"0.9.1","4576","0.015384770929813385"
"0.9.2","1218","0.004094984848052263"
"0.9.3","34231","0.11508655548095703"
"0.10.0-M1","396","0.001331374398432672"
"0.10.0-M2","53","1.7818898777477443E-4"
"0.10.0","9868","0.03317677229642868"
"0.10.1","6562","0.022061815485358238"
"0.11.0","18661","0.06273933500051498"
"0.11.1","54531","0.1833363026380539"
"0.12.0-M1","1261","0.004239553119987249"
"0.12.0-M2","227","7.631868356838822E-4"
"0.12.0-M3","2037","0.006848508957773447"
"0.12.0-M4","1019","0.0034259355161339045"
"0.12.0-RC2","160","5.379290669225156E-4"
"0.12.0-RC3","187","6.287045544013381E-4"
"0.12.0-RC4","250","8.40514141600579E-4"
"0.12.0-RC1","1050","0.0035301593597978354"
"0.12.0","7935","0.026677917689085007"
"0.12.1","30403","0.10221660137176514"
"0.12.2","17844","0.05999253690242767"
"0.12.3","57088","0.19193308055400848"
"0.11.2","4347","0.014614859595894814"
"0.13.0-RC1","1725","0.005799547303467989"
"0.13.0-M1","114","3.8327445508912206E-4"
"0.13.0-M2","467","0.0015700804069638252"
