"0.1.0","8","0.0031796502880752087"
"0.1.1","9","0.0035771066322922707"
"0.2.0","11","0.004372018855065107"
"0.2.1","8","0.0031796502880752087"
"0.1.2","9","0.0035771066322922707"
"0.3.0","8","0.0031796502880752087"
"0.4.0-RC1","6","0.0023847375996410847"
"0.4.0","7","0.0027821939438581467"
"0.4.0-RC2","7","0.0027821939438581467"
"0.4.1","221","0.0878378376364708"
"0.5.0-M1","5","0.0019872814882546663"
"0.5.0-M2","8","0.0031796502880752087"
"0.5.0-M3","7","0.0027821939438581467"
"0.5.0","8","0.0031796502880752087"
"0.5.1","8","0.0031796502880752087"
"0.5.2","5","0.0019872814882546663"
"0.5.3","10","0.003974562976509333"
"0.5.4","7","0.0027821939438581467"
"0.6.0","9","0.0035771066322922707"
"0.6.0-RC1","5","0.0019872814882546663"
"0.6.1","5","0.0019872814882546663"
"0.7.0-M1","5","0.0019872814882546663"
"0.7.0","921","0.36605724692344666"
"0.7.0-M2","10","0.003974562976509333"
"0.7.1","26","0.010333863086998463"
"0.8.0","177","0.07034976035356522"
"0.8.0-RC1","6","0.0023847375996410847"
"0.9.0-M1","6","0.0023847375996410847"
"0.9.0-M2","13","0.005166931543499231"
"0.9.0-M3","10","0.003974562976509333"
"0.9.0","39","0.015500795096158981"
"0.9.1","9","0.0035771066322922707"
"0.9.2","7","0.0027821939438581467"
"0.9.3","916","0.36406993865966797"
