"0.1.0","4","7.710100035183132E-4"
"0.1.1","3","5.782575462944806E-4"
"0.2.0","1","1.927525008795783E-4"
"0.2.1","1","1.927525008795783E-4"
"0.1.2","1","1.927525008795783E-4"
"0.3.0","2","3.855050017591566E-4"
"0.4.0-RC1","2","3.855050017591566E-4"
"0.4.0","1","1.927525008795783E-4"
"0.4.0-RC2","1","1.927525008795783E-4"
"0.4.1","807","0.1555512696504593"
"0.5.0-M1","2","3.855050017591566E-4"
"0.5.0-M2","3","5.782575462944806E-4"
"0.5.0-M3","1","1.927525008795783E-4"
"0.5.0","1","1.927525008795783E-4"
"0.5.1","1","1.927525008795783E-4"
"0.5.2","1","1.927525008795783E-4"
"0.5.3","1","1.927525008795783E-4"
"0.5.4","4","7.710100035183132E-4"
"0.6.0","1","1.927525008795783E-4"
"0.6.0-RC1","5","9.637625189498067E-4"
"0.6.1","5","9.637625189498067E-4"
"0.7.0-M1","4","7.710100035183132E-4"
"0.7.0","630","0.12143407762050629"
"0.7.0-M2","1","1.927525008795783E-4"
"0.7.1","70","0.013492675498127937"
"0.8.0","3338","0.6434078812599182"
"0.8.0-RC1","2","3.855050017591566E-4"
"0.9.0-M1","9","0.0017347725806757808"
"0.9.0-M2","5","9.637625189498067E-4"
"0.9.0-M3","4","7.710100035183132E-4"
"0.9.0","20","0.0038550500757992268"
"0.9.1","17","0.003276792587712407"
"0.9.2","6","0.0011565150925889611"
"0.9.3","234","0.04510408639907837"
