"0.6.0","19","7.32287298887968E-5"
"0.6.1","120","4.6249726437963545E-4"
"0.7.0-M1","9","3.468729482847266E-5"
"0.7.0","3826","0.014745954424142838"
"0.7.0-M2","10","3.8541438698302954E-5"
"0.7.1","262","0.0010097856866195798"
"0.8.0","9354","0.036051660776138306"
"0.8.0-RC1","9","3.468729482847266E-5"
"0.9.0-M1","27","1.0406188084743917E-4"
"0.9.0-M2","469","0.001807593391276896"
"0.9.0-M3","175","6.744751590304077E-4"
"0.9.0","7014","0.027032963931560516"
"0.9.1","2604","0.010036190040409565"
"0.9.2","676","0.002605401212349534"
"0.9.3","45926","0.17700541019439697"
"0.10.0-M1","1025","0.003950497601181269"
"0.10.0-M2","23","8.864530536811799E-5"
"0.10.0","12823","0.04942168667912483"
"0.10.1","5853","0.02255830354988575"
"0.11.0","12926","0.04981866106390953"
"0.11.1","59019","0.22746771574020386"
"0.12.0-M1","1332","0.005133719649165869"
"0.12.0-M2","159","6.128088571131229E-4"
"0.12.0-M3","1582","0.006097255274653435"
"0.12.0-M4","765","0.002948419889435172"
"0.12.0-RC2","70","2.6979006361216307E-4"
"0.12.0-RC3","195","7.515580509789288E-4"
"0.12.0-RC4","484","0.0018654055893421173"
"0.12.0-RC1","942","0.0036306034307926893"
"0.12.0","7368","0.02839733101427555"
"0.12.1","26371","0.10163762420415878"
"0.12.2","15684","0.06044838950037956"
"0.12.3","39663","0.1528668999671936"
"0.11.2","2677","0.010317542590200901"
