"0.1.0","47","0.012135295197367668"
"0.1.1","45","0.01161890011280775"
"0.2.0","47","0.012135295197367668"
"0.2.1","48","0.012393493205308914"
"0.1.2","45","0.01161890011280775"
"0.3.0","46","0.011877098120748997"
"0.4.0-RC1","45","0.01161890011280775"
"0.4.0","45","0.01161890011280775"
"0.4.0-RC2","46","0.011877098120748997"
"0.4.1","419","0.10818486660718918"
"0.5.0-M1","45","0.01161890011280775"
"0.5.0-M2","46","0.011877098120748997"
"0.5.0-M3","45","0.01161890011280775"
"0.5.0","46","0.011877098120748997"
"0.5.1","47","0.012135295197367668"
"0.5.2","47","0.012135295197367668"
"0.5.3","46","0.011877098120748997"
"0.5.4","47","0.012135295197367668"
"0.6.0","45","0.01161890011280775"
"0.6.0-RC1","47","0.012135295197367668"
"0.6.1","49","0.01265169121325016"
"0.7.0-M1","46","0.011877098120748997"
"0.7.0","692","0.17867286503314972"
"0.7.0-M2","45","0.01161890011280775"
"0.7.1","48","0.012393493205308914"
"0.8.0","158","0.04079524800181389"
"0.8.0-RC1","46","0.011877098120748997"
"0.9.0-M1","47","0.012135295197367668"
"0.9.0-M2","47","0.012135295197367668"
"0.9.0-M3","44","0.011360702104866505"
"0.9.0","46","0.011877098120748997"
"0.9.1","47","0.012135295197367668"
"0.9.2","46","0.011877098120748997"
"0.9.3","1218","0.3144848942756653"
