"0.1.0","15","5.089749465696514E-4"
"0.1.1","10","3.393166116438806E-4"
"0.1.2","8","2.714532893151045E-4"
"0.2.0","11","3.7324827280826867E-4"
"0.2.1","68","0.00230735307559371"
"0.3.0","659","0.022360965609550476"
"0.4.0-RC1","8","2.714532893151045E-4"
"0.4.0","56","0.0019001730252057314"
"0.4.0-RC2","6","2.0358996698632836E-4"
"0.4.1","458","0.01554070133715868"
"0.5.0-M1","10","3.393166116438806E-4"
"0.5.0-M2","20","6.786332232877612E-4"
"0.5.0","9","3.0538495047949255E-4"
"0.5.0-M3","12","4.071799339726567E-4"
"0.5.1","491","0.016660446301102638"
"0.5.2","78","0.002646669512614608"
"0.5.3","114","0.0038682094309479"
"0.5.4","247","0.00838112086057663"
"0.6.0","82","0.002782396273687482"
"0.6.0-RC1","10","3.393166116438806E-4"
"0.6.1","525","0.017814122140407562"
"0.7.0-M1","27","9.161548805423081E-4"
"0.7.0","6036","0.20481151342391968"
"0.7.0-M2","1089","0.03695157915353775"
"0.7.1","288","0.009772318415343761"
"0.8.0","8361","0.2837026119232178"
"0.8.0-RC1","7","2.3752162815071642E-4"
"0.9.0-M1","524","0.017780190333724022"
"0.9.0-M2","1506","0.05110108107328415"
"0.9.0-M3","25","8.48291558213532E-4"
"0.9.0","1400","0.047504324465990067"
"0.9.1","6171","0.20939227938652039"
"0.9.2","969","0.0328797809779644"
"0.9.3","171","0.0058023142628371716"
