"0.1.0","12","1.3908528489992023E-4"
"0.1.1","9","1.0431396367494017E-4"
"0.1.2","9","1.0431396367494017E-4"
"0.2.0","39","4.520271613728255E-4"
"0.2.1","20","2.318088081665337E-4"
"0.3.0","26","3.013514506164938E-4"
"0.4.0-RC1","10","1.1590440408326685E-4"
"0.4.0","10","1.1590440408326685E-4"
"0.4.0-RC2","9","1.0431396367494017E-4"
"0.4.1","63","7.301977602764964E-4"
"0.5.0-M1","11","1.2749484449159354E-4"
"0.5.0-M2","17","1.9703748694155365E-4"
"0.5.0","10","1.1590440408326685E-4"
"0.5.0-M3","11","1.2749484449159354E-4"
"0.5.1","75","8.692829869687557E-4"
"0.5.2","23","2.6658011483959854E-4"
"0.5.3","10","1.1590440408326685E-4"
"0.5.4","10","1.1590440408326685E-4"
"0.6.0","13","1.506757253082469E-4"
"0.6.0-RC1","10","1.1590440408326685E-4"
"0.6.1","147","0.001703794696368277"
"0.7.0-M1","11","1.2749484449159354E-4"
"0.7.0","2621","0.030378544703125954"
"0.7.0-M2","9","1.0431396367494017E-4"
"0.7.1","155","0.0017965182196348906"
"0.8.0","1360","0.015762997791171074"
"0.8.0-RC1","14","1.622661657165736E-4"
"0.9.0-M1","11","1.2749484449159354E-4"
"0.9.0-M2","22","2.549896889831871E-4"
"0.9.0-M3","11","1.2749484449159354E-4"
"0.9.0","374","0.004334824625402689"
"0.9.1","4926","0.057094506919384"
"0.9.2","542","0.00628201849758625"
"0.9.3","5574","0.06460511684417725"
"0.10.0-M1","9","1.0431396367494017E-4"
"0.10.0-M2","11","1.2749484449159354E-4"
"0.10.0","2339","0.027110040187835693"
"0.10.1","2402","0.02784023806452751"
"0.11.0","1974","0.022879529744386673"
"0.11.1","8921","0.10339831560850143"
"0.12.0-M1","36","4.172558546997607E-4"
"0.12.0-M3","9897","0.11471058428287506"
"0.12.0-M2","156","0.001808108645491302"
"0.11.2","44359","0.5141403079032898"
