"0.1.0","3","0.0024958401918411255"
"0.1.1","3","0.0024958401918411255"
"0.2.0","5","0.0041597336530685425"
"0.2.1","5","0.0041597336530685425"
"0.1.2","4","0.003327786922454834"
"0.3.0","4","0.003327786922454834"
"0.4.0-RC1","3","0.0024958401918411255"
"0.4.0","4","0.003327786922454834"
"0.4.0-RC2","3","0.0024958401918411255"
"0.4.1","133","0.11064891517162323"
"0.5.0-M1","4","0.003327786922454834"
"0.5.0-M2","3","0.0024958401918411255"
"0.5.0-M3","3","0.0024958401918411255"
"0.5.0","5","0.0041597336530685425"
"0.5.1","5","0.0041597336530685425"
"0.5.2","4","0.003327786922454834"
"0.5.3","4","0.003327786922454834"
"0.5.4","3","0.0024958401918411255"
"0.6.0","5","0.0041597336530685425"
"0.6.0-RC1","5","0.0041597336530685425"
"0.6.1","5","0.0041597336530685425"
"0.7.0-M1","4","0.003327786922454834"
"0.7.0","354","0.2945091426372528"
"0.7.0-M2","4","0.003327786922454834"
"0.7.1","7","0.0058236271142959595"
"0.8.0","131","0.10898502171039581"
"0.8.0-RC1","5","0.0041597336530685425"
"0.9.0-M1","5","0.0041597336530685425"
"0.9.0-M2","17","0.014143094420433044"
"0.9.0-M3","5","0.0041597336530685425"
"0.9.0","10","0.008319467306137085"
"0.9.1","5","0.0041597336530685425"
"0.9.2","6","0.004991680383682251"
"0.9.3","436","0.3627287745475769"
