"0.1.0","14","0.003779697697609663"
"0.1.1","9","0.0024298056960105896"
"0.2.0","6","0.0016198704252019525"
"0.2.1","12","0.003239740850403905"
"0.1.2","10","0.002699784003198147"
"0.3.0","13","0.003509719157591462"
"0.4.0-RC1","7","0.0018898488488048315"
"0.4.0","13","0.003509719157591462"
"0.4.0-RC2","10","0.002699784003198147"
"0.4.1","1375","0.37122029066085815"
"0.5.0-M1","3","8.099352126009762E-4"
"0.5.0-M2","5","0.0013498920015990734"
"0.5.0-M3","9","0.0024298056960105896"
"0.5.0","14","0.003779697697609663"
"0.5.1","4","0.0010799135779961944"
"0.5.2","5","0.0013498920015990734"
"0.5.3","3","8.099352126009762E-4"
"0.5.4","14","0.003779697697609663"
"0.6.0","14","0.003779697697609663"
"0.6.0-RC1","6","0.0016198704252019525"
"0.6.1","174","0.0469762422144413"
"0.7.0-M1","4","0.0010799135779961944"
"0.7.0","163","0.044006478041410446"
"0.7.0-M2","4","0.0010799135779961944"
"0.7.1","367","0.09908207505941391"
"0.8.0","1408","0.3801295757293701"
"0.8.0-RC1","12","0.003239740850403905"
"0.9.0-M1","26","0.007019438315182924"
