"0.1.0","5","0.0019849147647619247"
"0.1.1","5","0.0019849147647619247"
"0.2.0","12","0.0047637950628995895"
"0.2.1","17","0.006748709827661514"
"0.1.2","4","0.001587931765243411"
"0.3.0","12","0.0047637950628995895"
"0.4.0-RC1","6","0.0023818975314497948"
"0.4.0","5","0.0019849147647619247"
"0.4.0-RC2","5","0.0019849147647619247"
"0.4.1","255","0.10123064368963242"
"0.5.0-M1","5","0.0019849147647619247"
"0.5.0-M2","4","0.001587931765243411"
"0.5.0-M3","6","0.0023818975314497948"
"0.5.0","5","0.0019849147647619247"
"0.5.1","4","0.001587931765243411"
"0.5.2","5","0.0019849147647619247"
"0.5.3","4","0.001587931765243411"
"0.5.4","5","0.0019849147647619247"
"0.6.0","10","0.0039698295295238495"
"0.6.0-RC1","4","0.001587931765243411"
"0.6.1","5","0.0019849147647619247"
"0.7.0-M1","4","0.001587931765243411"
"0.7.0","1033","0.4100833535194397"
"0.7.0-M2","4","0.001587931765243411"
"0.7.1","19","0.007542675826698542"
"0.8.0","269","0.10678841173648834"
"0.8.0-RC1","5","0.0019849147647619247"
"0.9.0-M1","4","0.001587931765243411"
"0.9.0-M2","12","0.0047637950628995895"
"0.9.0-M3","8","0.003175863530486822"
"0.9.0","42","0.016673283651471138"
"0.9.1","12","0.0047637950628995895"
"0.9.2","7","0.0027788805309683084"
"0.9.3","717","0.2846367657184601"
