"0.1.0","38","0.004185021854937077"
"0.1.1","27","0.002973568392917514"
"0.1.2","9","9.911893866956234E-4"
"0.2.0","27","0.002973568392917514"
"0.2.1","307","0.0338105708360672"
"0.3.0","528","0.058149781078100204"
"0.4.0-RC1","64","0.007048458326607943"
"0.4.0","164","0.018061673268675804"
"0.4.0-RC2","9","9.911893866956234E-4"
"0.4.1","1778","0.19581498205661774"
"0.5.0-M1","40","0.0044052861630916595"
"0.5.0-M2","455","0.05011013150215149"
"0.5.0","559","0.061563875526189804"
"0.5.0-M3","1505","0.16574889421463013"
"0.5.1","2566","0.2825991213321686"
"0.5.2","1004","0.1105726882815361"
