"0.6.0","34","5.123954615555704E-4"
"0.6.1","323","0.004867756739258766"
"0.7.0-M1","7","1.0549317812547088E-4"
"0.7.0","3339","0.05032024532556534"
"0.7.0-M2","8","1.2056363630108535E-4"
"0.7.1","500","0.007535227108746767"
"0.8.0","14051","0.2117549479007721"
"0.8.0-RC1","5","7.535226905019954E-5"
"0.9.0-M1","1499","0.02259061112999916"
"0.9.0-M2","1391","0.020963001996278763"
"0.9.0-M3","271","0.004084093030542135"
"0.9.0","4329","0.06523999571800232"
"0.9.1","11749","0.1770627647638321"
"0.9.2","4719","0.07111747562885284"
"0.9.3","22705","0.3421746790409088"
"0.10.0-M1","1425","0.021475397050380707"
