"0.1.0","7","0.0027195026632398367"
"0.1.1","8","0.0031080031767487526"
"0.2.0","8","0.0031080031767487526"
"0.2.1","9","0.003496503457427025"
"0.1.2","9","0.003496503457427025"
"0.3.0","10","0.0038850039709359407"
"0.4.0-RC1","10","0.0038850039709359407"
"0.4.0","9","0.003496503457427025"
"0.4.0-RC2","9","0.003496503457427025"
"0.4.1","360","0.139860138297081"
"0.5.0-M1","11","0.004273504484444857"
"0.5.0-M2","11","0.004273504484444857"
"0.5.0-M3","11","0.004273504484444857"
"0.5.0","9","0.003496503457427025"
"0.5.1","9","0.003496503457427025"
"0.5.2","8","0.0031080031767487526"
"0.5.3","12","0.004662004765123129"
"0.5.4","11","0.004273504484444857"
"0.6.0","10","0.0038850039709359407"
"0.6.0-RC1","9","0.003496503457427025"
"0.6.1","9","0.003496503457427025"
"0.7.0-M1","8","0.0031080031767487526"
"0.7.0","888","0.3449883460998535"
"0.7.0-M2","8","0.0031080031767487526"
"0.7.1","22","0.008547008968889713"
"0.8.0","325","0.1262626200914383"
"0.8.0-RC1","9","0.003496503457427025"
"0.9.0-M1","12","0.004662004765123129"
"0.9.0-M2","28","0.010878010652959347"
"0.9.0-M3","11","0.004273504484444857"
"0.9.0","62","0.024087024852633476"
"0.9.1","12","0.004662004765123129"
"0.9.2","51","0.019813518971204758"
"0.9.3","589","0.22882673144340515"
