"0.1.0","3","9.832842042669654E-4"
"0.1.1","3","9.832842042669654E-4"
"0.2.0","4","0.0013110456056892872"
"0.2.1","6","0.0019665684085339308"
"0.1.2","1","3.277614014223218E-4"
"0.3.0","8","0.0026220912113785744"
"0.4.0-RC1","4","0.0013110456056892872"
"0.4.0","6","0.0019665684085339308"
"0.4.0-RC2","4","0.0013110456056892872"
"0.4.1","930","0.3048180937767029"
"0.5.0-M1","5","0.0016388068906962872"
"0.5.0-M2","8","0.0026220912113785744"
"0.5.0-M3","5","0.0016388068906962872"
"0.5.0","4","0.0013110456056892872"
"0.5.1","6","0.0019665684085339308"
"0.5.2","5","0.0016388068906962872"
"0.5.3","5","0.0016388068906962872"
"0.5.4","4","0.0013110456056892872"
"0.6.0","6","0.0019665684085339308"
"0.6.0-RC1","4","0.0013110456056892872"
"0.6.1","9","0.0029498524963855743"
"0.7.0-M1","3","9.832842042669654E-4"
"0.7.0","1448","0.4745984971523285"
"0.7.0-M2","7","0.0022943296935409307"
"0.7.1","32","0.010488364845514297"
"0.8.0","251","0.0822681114077568"
"0.8.0-RC1","6","0.0019665684085339308"
"0.9.0-M1","6","0.0019665684085339308"
"0.9.0-M2","11","0.003605375299230218"
"0.9.0-M3","2","6.555228028446436E-4"
"0.9.0","88","0.028843002393841743"
"0.9.1","15","0.0049164206720888615"
"0.9.2","3","9.832842042669654E-4"
"0.9.3","149","0.048836447298526764"
