"0.1.0","4","0.001476559671573341"
"0.1.1","8","0.002953119343146682"
"0.2.0","18","0.006644518114626408"
"0.2.1","12","0.004429678898304701"
"0.1.2","5","0.0018456995021551847"
"0.3.0","12","0.004429678898304701"
"0.4.0-RC1","6","0.0022148394491523504"
"0.4.0","6","0.0022148394491523504"
"0.4.0-RC2","6","0.0022148394491523504"
"0.4.1","202","0.07456625998020172"
"0.5.0-M1","6","0.0022148394491523504"
"0.5.0-M2","7","0.002583979396149516"
"0.5.0-M3","7","0.002583979396149516"
"0.5.0","10","0.0036913990043103695"
"0.5.1","8","0.002953119343146682"
"0.5.2","6","0.0022148394491523504"
"0.5.3","8","0.002953119343146682"
"0.5.4","16","0.005906238686293364"
"0.6.0","8","0.002953119343146682"
"0.6.0-RC1","7","0.002583979396149516"
"0.6.1","11","0.004060538951307535"
"0.7.0-M1","6","0.0022148394491523504"
"0.7.0","427","0.15762273967266083"
"0.7.0-M2","6","0.0022148394491523504"
"0.7.1","23","0.008490217849612236"
"0.8.0","130","0.04798818752169609"
"0.8.0-RC1","7","0.002583979396149516"
"0.9.0-M1","10","0.0036913990043103695"
"0.9.0-M2","15","0.005537098739296198"
"0.9.0-M3","6","0.0022148394491523504"
"0.9.0","19","0.007013658061623573"
"0.9.1","8","0.002953119343146682"
"0.9.2","8","0.002953119343146682"
"0.9.3","1671","0.6168327927589417"
