"0.6.0","144","5.525180022232234E-4"
"0.6.1","218","8.364508394151926E-4"
"0.7.0-M1","136","5.218225414864719E-4"
"0.7.0","4436","0.01702062413096428"
"0.7.0-M2","133","5.103117437101901E-4"
"0.7.1","588","0.002256115199998021"
"0.8.0","11061","0.04244028776884079"
"0.8.0-RC1","127","4.8729017726145685E-4"
"0.9.0-M1","181","6.944843917153776E-4"
"0.9.0-M2","491","0.0018839328549802303"
"0.9.0-M3","530","0.0020335731096565723"
"0.9.0","8705","0.03340047970414162"
"0.9.1","6032","0.02314436435699463"
"0.9.2","1222","0.00468872906640172"
"0.9.3","39113","0.1500738561153412"
"0.10.0-M1","542","0.0020796163007616997"
"0.10.0-M2","156","5.985611351206899E-4"
"0.10.0","14135","0.05423501133918762"
"0.10.1","11424","0.04383309185504913"
"0.11.0","24111","0.09251222759485245"
"0.11.1","86306","0.3311501145362854"
"0.12.0-M1","1104","0.004235971253365278"
"0.12.0-M2","203","7.788969087414443E-4"
"0.12.0-M3","1948","0.007474340498447418"
"0.12.0-M4","1460","0.005601918324828148"
"0.12.0-RC2","522","0.002002877648919821"
"0.12.0-RC3","802","0.003077218309044838"
"0.12.0-RC4","876","0.003361151088029146"
"0.12.0-RC1","412","0.0015808152966201305"
"0.12.0","1104","0.004235971253365278"
"0.12.1","22218","0.0852489173412323"
"0.12.2","15882","0.06093813106417656"
"0.12.3","4303","0.016510311514139175"
