"0.1.0","10","0.00327332247979939"
"0.1.1","13","0.0042553190141916275"
"0.2.0","15","0.004909983836114407"
"0.2.1","25","0.008183306083083153"
"0.1.2","9","0.0029459900688380003"
"0.3.0","23","0.007528641726821661"
"0.4.0-RC1","16","0.005237315781414509"
"0.4.0","18","0.005891980137676001"
"0.4.0-RC2","18","0.005891980137676001"
"0.4.1","616","0.2016366571187973"
"0.5.0-M1","19","0.00621931254863739"
"0.5.0-M2","20","0.00654664495959878"
"0.5.0-M3","22","0.0072013093158602715"
"0.5.0","23","0.007528641726821661"
"0.5.1","21","0.006873976904898882"
"0.5.2","20","0.00654664495959878"
"0.5.3","23","0.007528641726821661"
"0.5.4","23","0.007528641726821661"
"0.6.0","30","0.009819967672228813"
"0.6.0-RC1","23","0.007528641726821661"
"0.6.1","35","0.011456628330051899"
"0.7.0-M1","24","0.00785597413778305"
"0.7.0","1164","0.38101473450660706"
"0.7.0-M2","31","0.010147299617528915"
"0.7.1","46","0.015057283453643322"
"0.8.0","226","0.07397709041833878"
"0.8.0-RC1","23","0.007528641726821661"
"0.9.0-M1","36","0.011783960275352001"
"0.9.0-M2","37","0.012111293151974678"
"0.9.0-M3","30","0.009819967672228813"
"0.9.0","83","0.027168575674295425"
"0.9.1","28","0.009165302850306034"
"0.9.2","42","0.013747953809797764"
"0.9.3","263","0.0860883817076683"
