"0.6.0","33","3.133784048259258E-4"
"0.6.1","326","0.0030957988929003477"
"0.7.0-M1","11","1.0445946827530861E-4"
"0.7.0","5453","0.05178340896964073"
"0.7.0-M2","9","8.546683966415003E-5"
"0.7.1","324","0.0030768061988055706"
"0.8.0","19160","0.1819494068622589"
"0.8.0-RC1","11","1.0445946827530861E-4"
"0.9.0-M1","2199","0.020882397890090942"
"0.9.0-M2","1630","0.015478993766009808"
"0.9.0-M3","377","0.0035801108460873365"
"0.9.0","6322","0.06003570556640625"
"0.9.1","10306","0.09786902368068695"
"0.9.2","5822","0.055287547409534454"
"0.9.3","47197","0.448197603225708"
"0.10.0-M1","5522","0.052438654005527496"
"0.10.0-M2","602","0.005716782063245773"
